קוד זיהוי,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
705,704,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי","ב""ק 1",,"ב""ק 1ב'",,ארכיטקטורה,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
706,705,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",ברונזה ביניימית,,"ב""ת 1",,קרמיקה בלבד,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
707,706,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי","ב""ת 2",,"ב""ת 2א'",,ארכיטקטורה+ מבני ציבור,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
708,707,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי","ב""ת 2",,"ב""ת 2ב'",,קרמיקה בלבד,תל,,כ-40 ד',,"מצד אחד מציין שנחשפו שכבות ישוב מהב""ת 2א'-ב', ומצד שני  כותב:""בשלב זה עדיין לא נחשפו שרידים של ממש מסוף תק' הב""ת 2 ונראה שהישוב היה קטן בשטחו ודל ושרידיו לא הגיעו עד לשולי התל בהם נערכה החפירה""","כרך 2, עמ' 525-529"
709,708,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי","ב""מ",,"ב""מ 1","סוף המאה ה-16 עד ראשית המאה ה-15 לפנה""ס",ארכיטקטורה,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
710,709,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי","ב""מ",,"ב""מ 2",,ארכיטקטורה,תל,עירוני,כ-40 ד',,,"כרך 2, עמ' 525-529"
711,710,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי","ב""מ",,"ב""מ 3","עד שנת 1200 לפנה""ס לערך",ארכיטקטורה,תל,עירוני,כ-40 ד',,,"כרך 2, עמ' 525-529"
712,711,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",ברזל 1,,ברזל 1,,ארכיטקטורה,תל,עירוני,,,,"כרך 2, עמ' 525-529"
713,712,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",ברזל 2,,ברזל 2,"סוף המאה ה-10 עד סוף המאה ה-8 לפנה""ס",ארכיטקטורה,תל,עירוני,כ-40 ד',,,"כרך 2, עמ' 525-529"
714,713,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",פרסית,,פרסית,,קרמיקה בלבד,תל,עירוני,,,,"כרך 2, עמ' 525-529"
715,714,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",הלניסטית,,הלניסטית,,קרמיקה בלבד,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
716,715,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",רומית מאוחרת,,רומית מאוחרת,"מאות 3-4 לסה""נ",ארכיטקטורה,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
717,716,145,"חפר, תל",,141500,197600,מ. החוף,שרון,י' פורת,"ס""מ פליי",ביזנטית,,ביזנטית,"מאה 5-ראשית המאה ה-7 לסה""נ",ארכיטקטורה,תל,,כ-40 ד',,,"כרך 2, עמ' 525-529"
718,717,146,"חצבה, מצד",,173400,24200,נגב,ערבה,ר' כהן,ר' כהן,ברזל 2,,ברזל 2,"מאות 8-7 לפנה""ס",ארכיטקטורה,ח'ירבה,מצודה,100X100מ',,,"כרך 2, עמ' 530-531"
719,718,146,"חצבה, מצד",,173400,24200,נגב,ערבה,ר' כהן,ר' כהן,ברזל 2,,ברזל 2ג',"ימי יאשיהו עד 586 לפנה""ס",ארכיטקטורה,ח'ירבה,מצודה,,,,"כרך 2, עמ' 530-531"
720,719,146,"חצבה, מצד",,173400,24200,נגב,ערבה,ר' כהן,ר' כהן,רומית קדומה,,רומית קדומה,"מאות 1-2 לסה""נ",קרמיקה בלבד,ח'ירבה,מצודה,,,,"כרך 2, עמ' 530-531"
721,720,146,"חצבה, מצד",,173400,24200,נגב,ערבה,ר' כהן,ר' כהן,רומית מאוחרת,,רומית מאוחרת,"מאות 2-4 לסה""נ",ארכיטקטורה,ח'ירבה,מצודה,46X46 מ',,,"כרך 2, עמ' 530-531"
722,721,146,"חצבה, מצד",,173400,24200,נגב,ערבה,ר' כהן,ר' כהן,ימי הביניים,,ערבית קדומה,,קרמיקה בלבד,ח'ירבה,,,,"""נמצאו שרידים מהתק' הערבית הקדומה""","כרך 2, עמ' 530-531"
723,722,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""ק 2-3",,"ב""ק 2","מאות 29-28 לפנה""ס",ארכיטקטורה,תל,עירוני,כ-120 ד',,,"כרך 2, עמ' 531-545"
724,723,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""ק 2-3",,"ב""ק 3","מאות 27-26 לפנה""ס",ארכיטקטורה,תל,עירוני,כ-120 ד',,,"כרך 2, עמ' 531-545"
725,724,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""ק 2-3",,"ב""ק 3","מאות 25-24 (""בתר בית ירח"")",ארכיטקטורה,תל,עירוני,כ-120 ד',,"הוגדר ע""י החופר כב""ק 3ב'","כרך 2, עמ' 531-545"
726,725,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,ברונזה ביניימית,,"ב""ת 1","מאות 22-21 לפנה""ס",קרמיקה בלבד,תל,עירוני,כ-120 ד',,,"כרך 2, עמ' 531-545"
727,726,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""ת 2",,"ב""ת 2א'","ראשית המאה 18 לפנה""ס",ארכיטקטורה,תל,עירוני,כ-120 ד',,,"כרך 2, עמ' 531-545"
728,727,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""ת 2",,"ב""ת 2ב'","מחצית שניה של המאה 18 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-820 ד',,,"כרך 2, עמ' 531-545"
729,728,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""ת 2",,"ב""ת 2ג'","מאות 17-16 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-820 ד',,,"כרך 2, עמ' 531-545"
730,729,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""מ",,"ב""מ 1","מאה 15 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-820 ד',,,"כרך 2, עמ' 531-545"
731,730,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""מ",,"ב""מ 2א'","מאה 14 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-820 ד',,,"כרך 2, עמ' 531-545"
732,731,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,"ב""מ",,"ב""מ 2ב'","מאה 13 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-820 ד',,,"כרך 2, עמ' 531-545"
733,732,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,ברזל 1,,ברזל 1,"מאות 12-11 לפנה""ס",ארכיטקטורה,תל,,,,,"כרך 2, עמ' 531-545"
734,733,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,ברזל 2,,ברזל 2א',"אמצע המאה ה-10-ראשית המאה ה-9 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-120 ד',,,"כרך 2, עמ' 531-545"
735,734,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,ברזל 2,,ברזל 2ב',"מאות 9-8 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,כ-120 ד',,,"כרך 2, עמ' 531-545"
736,735,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,ברזל 2,,ברזל 3,"מאה 7 לפנה""ס",ארכיטקטורה,תל,מצודה,כ-120 ד',,,"כרך 2, עמ' 531-545"
737,736,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,פרסית,,פרסית,"מאה 4 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,מצודה,כ-120 ד',,,"כרך 2, עמ' 531-545"
738,737,147,חצור,,203000,269000,עמק החולה,עמק החולה,י' ידין,א' בן- תור,הלניסטית,,הלניסטית,"מאות 3-2 לפנה""ס",ארכיטקטורה,תל,מצודה,כ-120 ד',,,"כרך 2, עמ' 531-545"
739,738,148,"חצן, אל-",,,,"עבה""י",גלעד,"ג""ל הרדינג",מ' כוכבי,"ב""ק 2-3",,"ב""ק 2",,קרמיקה בלבד,מערה,,,,"ס""י איסרלין טען כנגד שהממצא הוא מהב""ק 1","כרך 2, עמ' 545-546"
740,739,148,"חצן, אל-",,,,"עבה""י",גלעד,"ג""ל הרדינג",מ' כוכבי,ברונזה ביניימית,,"ב""ת 1",,קרמיקה בלבד,מערה,אתר קבורה,,,"ס""י איסרלין טען כנגד שהממצא הוא מראשית תק' הב""ת 1","כרך 2, עמ' 545-546"
741,740,149,"חריטון, מנזר",,172600,117200,יהודה,מדבר יהודה,י' הירשפלד,י' הירשפלד,ביזנטית,,ביזנטית,,ארכיטקטורה+ מבני ציבור,ח'ירבה,פולחני,,,,"כרך 2, עמ' 546-548"
742,741,149,"חריטון, מנזר",,172600,117200,יהודה,מדבר יהודה,י' הירשפלד,י' הירשפלד,ימי הביניים,,ערבית קדומה,,ארכיטקטורה,ח'ירבה,פולחני,,,"""נתברר שמרבית השרידים הם מהתק' הביז' והערבית הקדומה","כרך 2, עמ' 546-548"
743,742,149,"חריטון, מנזר",,172600,117200,יהודה,מדבר יהודה,י' הירשפלד,י' הירשפלד,ימי הביניים,,ערבית מאוחרת,ממלוכית,ארכיטקטורה,ח'ירבה,,,,המנזר ניטש בראשית התק' הממלוכית והפך למקום משכנם של רועים,"כרך 2, עמ' 546-548"
744,743,150,"חריף, הר",אתרים G11 ו-K9A,,,נגב,הר הנגב,א' גופר,א' גופר,פליאוליתית,,פליאוליתית עליונה,"30000 לפנה""ס לערך",צור בלבד,ח'ירבה,,,,בהר חריף אתרים קטנים רבים,"כרך 2, עמ' 548-550"
745,744,150,"חריף, הר",,,,נגב,הר הנגב,א' גופר,א' גופר,אפיפליאולית,,אפיפליאולית,"התרבות ה""רמונית"" (כבארית נגבית)",צור בלבד,ח'ירבה,,,,,"כרך 2, עמ' 548-550"
746,745,150,"חריף, הר",אתר ראש חורשה,,,נגב,הר הנגב,א' גופר,א' גופר,אפיפליאולית,,אפיפליאולית,"התרבות הנטופית- אלף 9/10 לפנה""ס",ארכיטקטורה,ח'ירבה,,"5000 מ""ר",,,"כרך 2, עמ' 548-550"
747,746,150,"חריף, הר","אתרים G12, G8, K3, G20 ושלוחת רומם",,,נגב,הר הנגב,א' גופר,א' גופר,נאוליתית,,נאוליתית,"התרבות החריפאית 8700-8100 לפנה""ס",ארכיטקטורה,ח'ירבה,,"כ-600 מ""ר (לאתר)",,,"כרך 2, עמ' 548-550"
748,747,150,"חריף, הר",,,,נגב,הר הנגב,א' גופר,א' גופר,נאוליתית,,נאוליתית קדם קירמית ב',"7000 לפנה""ס בערך",ארכיטקטורה,ח'ירבה,,"125 מ""ר לערך",,,"כרך 2, עמ' 548-550"
749,748,151,"(ה)חרמון, מרגלות",,,,גולן,גולן,ש' דר,ש' דר,הלניסטית,,הלניסטית,,ארכיטקטורה,ח'ירבה,כפרי,,,"שטח של כ-70 קמ""ר שנסקר ונחפר ונמצאו בו בעיקר בתי חווה בודדים, מקבצים של בתי חווה ומקדשים, החל מהתק' ההלניסטית ועד ימי הביניים.","כרך 2, עמ' 551-552"
750,749,151,"(ה)חרמון, מרגלות",,,,גולן,גולן,ש' דר,ש' דר,רומית,,רומית,,ארכיטקטורה,ח'ירבה,כפרי,,,"שטח של כ-70 קמ""ר שנסקר ונחפר ונמצאו בו בעיקר בתי חווה בודדים, מקבצים של בתי חווה ומקדשים, החל מהתק' ההלניסטית ועד ימי הביניים.","כרך 2, עמ' 551-552"
751,750,151,"(ה)חרמון, מרגלות",,,,גולן,גולן,ש' דר,ש' דר,ביזנטית,,ביזנטית,,ארכיטקטורה,ח'ירבה,כפרי,,,"שטח של כ-70 קמ""ר שנסקר ונחפר ונמצאו בו בעיקר בתי חווה בודדים, מקבצים של בתי חווה ומקדשים, החל מהתק' ההלניסטית ועד ימי הביניים.","כרך 2, עמ' 551-552"
752,751,151,"(ה)חרמון, מרגלות",,,,גולן,גולן,ש' דר,ש' דר,ימי הביניים,,ימי הביניים,,ארכיטקטורה,ח'ירבה,כפרי,,,"שטח של כ-70 קמ""ר שנסקר ונחפר ונמצאו בו בעיקר בתי חווה בודדים, מקבצים של בתי חווה ומקדשים, החל מהתק' ההלניסטית ועד ימי הביניים.","כרך 2, עמ' 551-552"
753,752,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ברזל 1,,ברזל 1,"מאות 12-11 לפנה""ס",ארכיטקטורה,תל,כפרי,,,,"כרך 2, עמ' 552-556"
754,753,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ברזל 2,,ברזל 2א',"מאה 10 לפנה""ס",קרמיקה בלבד,תל,,,,,"כרך 2, עמ' 552-556"
755,754,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ברזל 2,,ברזל 2ב',"מאות 9-6 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,,,,,"כרך 2, עמ' 552-556"
756,755,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",פרסית,,פרסית,,ארכיטקטורה+ מבני ציבור,תל,,,,"לא מפורט מה בדיוק נמצא אך נראה שהיה ישוב מהדברים הבאים: ""בתק' הברזל 2 עד התק' הפרסית האתר מאופיין בתכנון מרכזי (מאגר מים)""","כרך 2, עמ' 552-556"
757,756,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",הלניסטית,,הלניסטית מאוחרת,"200-63 לפנה""ס",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 2, עמ' 552-556"
758,757,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",רומית קדומה,,רומית קדומה,"63 לפנה""ס-130 לסה""נ",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 2, עמ' 552-556"
759,758,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",רומית מאוחרת,,רומית מאוחרת,"130-365 לסה""נ",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 2, עמ' 552-556"
760,759,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ביזנטית,,ביזנטית,365-661,ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 2, עמ' 552-556"
761,760,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ימי הביניים,,ערבית קדומה,"בית אומיה 661-750 לסה""נ עד ימי בית עבאס",ארכיטקטורה,תל,עירוני,,,,"כרך 2, עמ' 552-556"
762,761,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ימי הביניים,,איובית,"1200-1260 לסה""נ בקירוב",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 2, עמ' 552-556"
763,762,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ימי הביניים,,ערבית מאוחרת,"ממלוכית 1260-1500 לסה""נ",ארכיטקטורה+ מבני ציבור,תל,עירוני,,,,"כרך 2, עמ' 552-556"
764,763,152,חשבון,,,,"עבה""י",עמון,"ל""ט גרטי","ל""ט גרטי",ימי הביניים,,עות'מאנית,"סוף המאה ה-19 לסה""נ",ארכיטקטורה,תל,כפרי,,,,"כרך 2, עמ' 552-556"
765,764,153,"חשביהו, מצד",,120000,146000,מ. החוף,מ. החוף הדרומי,ר' רייך,י' נוה,ברזל 2,,ברזל 3,"עשרות השנים האחרונות של המאה ה-7 לפנה""ס (630-609)",ארכיטקטורה,ח'ירבה,מצודה,6 ד',,,"כרך 2, עמ' 557-558"
766,765,154,חתולה,,,,יהודה,שפלה,א' רונן,א' רונן,אפיפליאולית,,אפיפליאולית,"התרבות הנטופית המאוחרת 12000 לפנה""ס",צור בלבד,ח'ירבה,,,,,"כרך 2, עמ' 558-559"
767,766,154,חתולה,,,,יהודה,שפלה,א' רונן,א' רונן,נאוליתית,,נאוליתית קדם קירמית א',"התרבות החימאית/סולטאנית (9500 לפנה""ס לערך)",ארכיטקטורה,ח'ירבה,,,,,"כרך 2, עמ' 558-559"
768,767,155,טאוילן,,197000,971000,"עבה""י",אדום,ק' בנט,ר' רייך,ברזל 2,,ברזל 2ב',"מאה 8 לפנה""ס",ארכיטקטורה,ח'ירבה,,כ-24.5 ד',,,"כרך 2, עמ'560-561"
769,768,155,טאוילן,,197000,971000,"עבה""י",אדום,ק' בנט,ר' רייך,ברזל 2,,ברזל 3,"מאות 7-6 לפנה""ס",ארכיטקטורה,ח'ירבה,,כ-24.5 ד',,,"כרך 2, עמ'560-561"
770,769,155,טאוילן,,197000,971000,"עבה""י",אדום,ק' בנט,ר' רייך,רומית קדומה,,רומית קדומה,"מאה 1 לסה""נ",קברים,ח'ירבה,,כ-24.5 ד',,,"כרך 2, עמ'560-561"
771,770,155,טאוילן,,197000,971000,"עבה""י",אדום,ק' בנט,ר' רייך,ימי הביניים,,ימי הביניים,,ארכיטקטורה,ח'ירבה,,כ-24.5 ד',,,"כרך 2, עמ'560-561"
772,771,156,טבריה,,,,בקעת הירדן,בקעת כנרות,א' ברמן,פ' ויטו,רומית קדומה,,רומית קדומה,"מאה 1 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,,,,,"כרך 2, עמ' 561-571"
773,772,156,טבריה,,,,בקעת הירדן,בקעת כנרות,א' ברמן,פ' ויטו,רומית מאוחרת,,רומית מאוחרת,"מאה 2-4 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 2, עמ' 561-571"
774,773,156,טבריה,,,,בקעת הירדן,בקעת כנרות,א' ברמן,פ' ויטו,ביזנטית,,ביזנטית,"מאות 5-6 לסה""נ",ארכיטקטורה+ מבני ציבור,ח'ירבה,עירוני,,,,"כרך 2, עמ' 561-571"
